periodid,periodname,periodcode,categoryoptioncomboid,categoryoptioncomboname,Clinics -2017_HIV_Clients receiving HIV test results (at PITC),Clinics HIV_Clients receiving HIV test results (at PITC),Clinics -2017_HIV_Clients receiving HIV test results (at VCT),Clinics HIV_Clients receiving HIV test results (at VCT),Clinics -2017_HIV_Clients testing positive for HIV (at PITC),Clinics HIV_Clients testing positive for HIV (at PITC),Clinics -2017_HIV_Clients testing positive for HIV (at VCT),Clinics HIV_Clients testing positive for HIV (at VCT),Health Centers -2017_HIV_Clients receiving HIV test results (at PITC),Health Centers HIV_Clients receiving HIV test results (at PITC),Health Centers -2017_HIV_Clients receiving HIV test results (at VCT),Health Centers HIV_Clients receiving HIV test results (at VCT),Health Centers -2017_HIV_Clients testing positive for HIV (at PITC),Health Centers HIV_Clients testing positive for HIV (at PITC),Health Centers -2017_HIV_Clients testing positive for HIV (at VCT),Health Centers HIV_Clients testing positive for HIV (at VCT),Hospitals -2017_HIV_Clients receiving HIV test results (at PITC),Hospitals HIV_Clients receiving HIV test results (at PITC),Hospitals -2017_HIV_Clients receiving HIV test results (at VCT),Hospitals HIV_Clients receiving HIV test results (at VCT),Hospitals -2017_HIV_Clients testing positive for HIV (at PITC),Hospitals HIV_Clients testing positive for HIV (at PITC),Hospitals -2017_HIV_Clients testing positive for HIV (at VCT),Hospitals HIV_Clients testing positive for HIV (at VCT),Total_Tested_Clinics_PITC,Total_Positive_Clinics_PITC,Total_Tested_Clinics_VCT,Total_Positive_Clinics_VCT,Total_Tested_HealthCenters_PITC,Total_Positive_HealthCenters_PITC,Total_Tested_HealthCenters_VCT,Total_Positive_HealthCenters_VCT,Total_Tested_Hospitals_PITC,Total_Positive_Hospitals_PITC,Total_Tested_Hospitals_VCT,Total_Positive_Hospitals_VCT,AgeBand,Sex
201212,Nehase 2012,201212,VCjiUvR8LRp,"1 - 4 years, Male",3.0,,0.0,,0.0,,0.0,,99.0,,9.0,,1.0,,0.0,,36.0,,0.0,,0.0,,0.0,,3.0,0.0,0.0,0.0,99.0,1.0,9.0,0.0,36.0,0.0,0.0,0.0,1 - 4 years,Male
201212,Nehase 2012,201212,uQGKsfDfdos,"1 - 4 years, Female",1.0,,0.0,,0.0,,0.0,,98.0,,6.0,,0.0,,0.0,,50.0,,1.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,98.0,0.0,6.0,0.0,50.0,0.0,1.0,0.0,1 - 4 years,Female
201212,Nehase 2012,201212,EZGJBfAul47,"5 - 9 Years, Male",7.0,,0.0,,0.0,,0.0,,43.0,,9.0,,0.0,,0.0,,17.0,,1.0,,0.0,,0.0,,7.0,0.0,0.0,0.0,43.0,0.0,9.0,0.0,17.0,0.0,1.0,0.0,5 - 9 Years,Male
201212,Nehase 2012,201212,IoL37Mt8o2u,"5 - 9 Years, Female",2.0,,2.0,,0.0,,0.0,,36.0,,12.0,,0.0,,0.0,,37.0,,0.0,,0.0,,0.0,,2.0,0.0,2.0,0.0,36.0,0.0,12.0,0.0,37.0,0.0,0.0,0.0,5 - 9 Years,Female
201212,Nehase 2012,201212,oglkp3riNwB,"10 - 14 Years, Male",2.0,,0.0,,0.0,,0.0,,29.0,,11.0,,1.0,,0.0,,18.0,,1.0,,0.0,,0.0,,2.0,0.0,0.0,0.0,29.0,1.0,11.0,0.0,18.0,0.0,1.0,0.0,10 - 14 Years,Male
201212,Nehase 2012,201212,jhb8pntrUOs,"10 - 14 Years, Female",4.0,,1.0,,0.0,,0.0,,75.0,,12.0,,1.0,,0.0,,49.0,,5.0,,0.0,,0.0,,4.0,0.0,1.0,0.0,75.0,1.0,12.0,0.0,49.0,0.0,5.0,0.0,10 - 14 Years,Female
201212,Nehase 2012,201212,UbsjYFTIzbJ,"15 - 19 Years, Male",5.0,,7.0,,0.0,,1.0,,205.0,,85.0,,2.0,,1.0,,82.0,,13.0,,0.0,,0.0,,5.0,0.0,7.0,1.0,205.0,2.0,85.0,1.0,82.0,0.0,13.0,0.0,15 - 19 Years,Male
201212,Nehase 2012,201212,yKxKFNgTYpe,"15 - 19 Years, Female",146.0,,14.0,,2.0,,0.0,,1091.0,,192.0,,1.0,,4.0,,228.0,,33.0,,0.0,,0.0,,146.0,2.0,14.0,0.0,1091.0,1.0,192.0,4.0,228.0,0.0,33.0,0.0,15 - 19 Years,Female
201212,Nehase 2012,201212,iJ9xA16rF0f,"20 - 24 Years, Male",70.0,,9.0,,0.0,,0.0,,706.0,,294.0,,9.0,,2.0,,218.0,,43.0,,2.0,,3.0,,70.0,0.0,9.0,0.0,706.0,9.0,294.0,2.0,218.0,2.0,43.0,3.0,20 - 24 Years,Male
201212,Nehase 2012,201212,QRx91653hi4,"20 - 24 Years, Female",1004.0,,90.0,,6.0,,5.0,,4353.0,,662.0,,30.0,,9.0,,738.0,,66.0,,13.0,,0.0,,1004.0,6.0,90.0,5.0,4353.0,30.0,662.0,9.0,738.0,13.0,66.0,0.0,20 - 24 Years,Female
201212,Nehase 2012,201212,XGN7KObgMUp,"25 - 49 Years, Male",319.0,,99.0,,4.0,,10.0,,2805.0,,1215.0,,58.0,,28.0,,1375.0,,213.0,,45.0,,5.0,,319.0,4.0,99.0,10.0,2805.0,58.0,1215.0,28.0,1375.0,45.0,213.0,5.0,25 - 49 Years,Male
201212,Nehase 2012,201212,j9VdW9Ox3N4,"25 - 49 Years, Female",928.0,,69.0,,27.0,,1.0,,7608.0,,1165.0,,86.0,,54.0,,2609.0,,269.0,,47.0,,6.0,,928.0,27.0,69.0,1.0,7608.0,86.0,1165.0,54.0,2609.0,47.0,269.0,6.0,25 - 49 Years,Female
201212,Nehase 2012,201212,OgS7xhfgy8f,">= 50 Years, Male",89.0,,8.0,,1.0,,4.0,,249.0,,106.0,,3.0,,7.0,,559.0,,75.0,,14.0,,1.0,,89.0,1.0,8.0,4.0,249.0,3.0,106.0,7.0,559.0,14.0,75.0,1.0,>= 50 Years,Male
201212,Nehase 2012,201212,REM96ydb4j7,">= 50 Years, Female",19.0,,2.0,,1.0,,1.0,,201.0,,25.0,,4.0,,3.0,,390.0,,9.0,,5.0,,0.0,,19.0,1.0,2.0,1.0,201.0,4.0,25.0,3.0,390.0,5.0,9.0,0.0,>= 50 Years,Female
201301,Meskerem 2013,201301,NCsDfLwsJbD,"< 1 year, Male",0.0,,0.0,,0.0,,0.0,,9.0,,0.0,,0.0,,0.0,,40.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,< 1 year,Male
201301,Meskerem 2013,201301,Zv06s01IYEp,"< 1 year, Female",0.0,,0.0,,0.0,,0.0,,15.0,,1.0,,0.0,,0.0,,27.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,< 1 year,Female
201301,Meskerem 2013,201301,VCjiUvR8LRp,"1 - 4 years, Male",0.0,,0.0,,0.0,,0.0,,125.0,,8.0,,1.0,,0.0,,57.0,,1.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,125.0,1.0,8.0,0.0,57.0,1.0,1.0,0.0,1 - 4 years,Male
201301,Meskerem 2013,201301,uQGKsfDfdos,"1 - 4 years, Female",3.0,,1.0,,0.0,,0.0,,133.0,,9.0,,0.0,,0.0,,63.0,,0.0,,0.0,,0.0,,3.0,0.0,1.0,0.0,133.0,0.0,9.0,0.0,63.0,0.0,0.0,0.0,1 - 4 years,Female
201301,Meskerem 2013,201301,EZGJBfAul47,"5 - 9 Years, Male",2.0,,0.0,,0.0,,0.0,,46.0,,2.0,,1.0,,0.0,,40.0,,0.0,,0.0,,0.0,,2.0,0.0,0.0,0.0,46.0,1.0,2.0,0.0,40.0,0.0,0.0,0.0,5 - 9 Years,Male
201301,Meskerem 2013,201301,IoL37Mt8o2u,"5 - 9 Years, Female",0.0,,1.0,,0.0,,0.0,,65.0,,8.0,,1.0,,0.0,,64.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,65.0,1.0,8.0,0.0,64.0,0.0,0.0,0.0,5 - 9 Years,Female
201301,Meskerem 2013,201301,oglkp3riNwB,"10 - 14 Years, Male",3.0,,0.0,,0.0,,0.0,,52.0,,12.0,,0.0,,0.0,,30.0,,0.0,,1.0,,0.0,,3.0,0.0,0.0,0.0,52.0,0.0,12.0,0.0,30.0,1.0,0.0,0.0,10 - 14 Years,Male
201301,Meskerem 2013,201301,jhb8pntrUOs,"10 - 14 Years, Female",3.0,,0.0,,0.0,,0.0,,66.0,,17.0,,0.0,,0.0,,57.0,,0.0,,0.0,,0.0,,3.0,0.0,0.0,0.0,66.0,0.0,17.0,0.0,57.0,0.0,0.0,0.0,10 - 14 Years,Female
201301,Meskerem 2013,201301,UbsjYFTIzbJ,"15 - 19 Years, Male",9.0,,12.0,,0.0,,0.0,,250.0,,149.0,,0.0,,1.0,,105.0,,7.0,,0.0,,0.0,,9.0,0.0,12.0,0.0,250.0,0.0,149.0,1.0,105.0,0.0,7.0,0.0,15 - 19 Years,Male
201301,Meskerem 2013,201301,yKxKFNgTYpe,"15 - 19 Years, Female",132.0,,13.0,,0.0,,0.0,,1187.0,,233.0,,4.0,,0.0,,254.0,,49.0,,2.0,,1.0,,132.0,0.0,13.0,0.0,1187.0,4.0,233.0,0.0,254.0,2.0,49.0,1.0,15 - 19 Years,Female
201301,Meskerem 2013,201301,iJ9xA16rF0f,"20 - 24 Years, Male",28.0,,51.0,,1.0,,0.0,,1017.0,,392.0,,6.0,,3.0,,268.0,,39.0,,2.0,,1.0,,28.0,1.0,51.0,0.0,1017.0,6.0,392.0,3.0,268.0,2.0,39.0,1.0,20 - 24 Years,Male
201301,Meskerem 2013,201301,QRx91653hi4,"20 - 24 Years, Female",439.0,,109.0,,26.0,,2.0,,5692.0,,801.0,,34.0,,6.0,,821.0,,118.0,,9.0,,1.0,,439.0,26.0,109.0,2.0,5692.0,34.0,801.0,6.0,821.0,9.0,118.0,1.0,20 - 24 Years,Female
201301,Meskerem 2013,201301,XGN7KObgMUp,"25 - 49 Years, Male",207.0,,125.0,,9.0,,2.0,,3393.0,,1541.0,,66.0,,24.0,,1597.0,,387.0,,47.0,,13.0,,207.0,9.0,125.0,2.0,3393.0,66.0,1541.0,24.0,1597.0,47.0,387.0,13.0,25 - 49 Years,Male
201301,Meskerem 2013,201301,j9VdW9Ox3N4,"25 - 49 Years, Female",1266.0,,157.0,,60.0,,7.0,,8515.0,,1340.0,,109.0,,44.0,,2704.0,,331.0,,44.0,,7.0,,1266.0,60.0,157.0,7.0,8515.0,109.0,1340.0,44.0,2704.0,44.0,331.0,7.0,25 - 49 Years,Female
201301,Meskerem 2013,201301,OgS7xhfgy8f,">= 50 Years, Male",78.0,,6.0,,0.0,,0.0,,311.0,,102.0,,17.0,,6.0,,607.0,,45.0,,9.0,,5.0,,78.0,0.0,6.0,0.0,311.0,17.0,102.0,6.0,607.0,9.0,45.0,5.0,>= 50 Years,Male
201301,Meskerem 2013,201301,REM96ydb4j7,">= 50 Years, Female",33.0,,42.0,,1.0,,1.0,,254.0,,41.0,,9.0,,3.0,,463.0,,10.0,,9.0,,2.0,,33.0,1.0,42.0,1.0,254.0,9.0,41.0,3.0,463.0,9.0,10.0,2.0,>= 50 Years,Female
201302,Tikemet 2013,201302,NCsDfLwsJbD,"< 1 year, Male",0.0,,0.0,,0.0,,0.0,,12.0,,0.0,,0.0,,0.0,,35.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,< 1 year,Male
201302,Tikemet 2013,201302,Zv06s01IYEp,"< 1 year, Female",0.0,,0.0,,0.0,,0.0,,17.0,,0.0,,0.0,,0.0,,34.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,< 1 year,Female
201302,Tikemet 2013,201302,VCjiUvR8LRp,"1 - 4 years, Male",4.0,,0.0,,0.0,,0.0,,144.0,,12.0,,3.0,,0.0,,58.0,,0.0,,1.0,,0.0,,4.0,0.0,0.0,0.0,144.0,3.0,12.0,0.0,58.0,1.0,0.0,0.0,1 - 4 years,Male
201302,Tikemet 2013,201302,uQGKsfDfdos,"1 - 4 years, Female",5.0,,0.0,,0.0,,0.0,,179.0,,7.0,,3.0,,1.0,,39.0,,0.0,,0.0,,0.0,,5.0,0.0,0.0,0.0,179.0,3.0,7.0,1.0,39.0,0.0,0.0,0.0,1 - 4 years,Female
201302,Tikemet 2013,201302,EZGJBfAul47,"5 - 9 Years, Male",4.0,,1.0,,0.0,,0.0,,63.0,,6.0,,1.0,,0.0,,33.0,,0.0,,0.0,,0.0,,4.0,0.0,1.0,0.0,63.0,1.0,6.0,0.0,33.0,0.0,0.0,0.0,5 - 9 Years,Male
201302,Tikemet 2013,201302,IoL37Mt8o2u,"5 - 9 Years, Female",2.0,,1.0,,0.0,,1.0,,54.0,,10.0,,3.0,,0.0,,72.0,,0.0,,0.0,,0.0,,2.0,0.0,1.0,1.0,54.0,3.0,10.0,0.0,72.0,0.0,0.0,0.0,5 - 9 Years,Female
201302,Tikemet 2013,201302,oglkp3riNwB,"10 - 14 Years, Male",1.0,,0.0,,0.0,,0.0,,50.0,,8.0,,1.0,,0.0,,47.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,50.0,1.0,8.0,0.0,47.0,0.0,0.0,0.0,10 - 14 Years,Male
201302,Tikemet 2013,201302,jhb8pntrUOs,"10 - 14 Years, Female",3.0,,0.0,,0.0,,0.0,,84.0,,15.0,,0.0,,1.0,,138.0,,0.0,,0.0,,0.0,,3.0,0.0,0.0,0.0,84.0,0.0,15.0,1.0,138.0,0.0,0.0,0.0,10 - 14 Years,Female
201302,Tikemet 2013,201302,UbsjYFTIzbJ,"15 - 19 Years, Male",3.0,,7.0,,0.0,,0.0,,259.0,,58.0,,1.0,,3.0,,128.0,,2.0,,0.0,,0.0,,3.0,0.0,7.0,0.0,259.0,1.0,58.0,3.0,128.0,0.0,2.0,0.0,15 - 19 Years,Male
201302,Tikemet 2013,201302,yKxKFNgTYpe,"15 - 19 Years, Female",219.0,,19.0,,1.0,,0.0,,1073.0,,189.0,,4.0,,1.0,,317.0,,38.0,,2.0,,0.0,,219.0,1.0,19.0,0.0,1073.0,4.0,189.0,1.0,317.0,2.0,38.0,0.0,15 - 19 Years,Female
201302,Tikemet 2013,201302,iJ9xA16rF0f,"20 - 24 Years, Male",49.0,,46.0,,0.0,,3.0,,1071.0,,392.0,,9.0,,2.0,,401.0,,39.0,,3.0,,1.0,,49.0,0.0,46.0,3.0,1071.0,9.0,392.0,2.0,401.0,3.0,39.0,1.0,20 - 24 Years,Male
201302,Tikemet 2013,201302,QRx91653hi4,"20 - 24 Years, Female",771.0,,143.0,,7.0,,0.0,,4851.0,,710.0,,37.0,,9.0,,923.0,,122.0,,7.0,,0.0,,771.0,7.0,143.0,0.0,4851.0,37.0,710.0,9.0,923.0,7.0,122.0,0.0,20 - 24 Years,Female
201302,Tikemet 2013,201302,XGN7KObgMUp,"25 - 49 Years, Male",322.0,,231.0,,5.0,,10.0,,3489.0,,1557.0,,82.0,,35.0,,1512.0,,402.0,,60.0,,13.0,,322.0,5.0,231.0,10.0,3489.0,82.0,1557.0,35.0,1512.0,60.0,402.0,13.0,25 - 49 Years,Male
201302,Tikemet 2013,201302,j9VdW9Ox3N4,"25 - 49 Years, Female",1723.0,,260.0,,20.0,,14.0,,8591.0,,1415.0,,106.0,,64.0,,2971.0,,352.0,,48.0,,9.0,,1723.0,20.0,260.0,14.0,8591.0,106.0,1415.0,64.0,2971.0,48.0,352.0,9.0,25 - 49 Years,Female
201302,Tikemet 2013,201302,OgS7xhfgy8f,">= 50 Years, Male",46.0,,17.0,,0.0,,1.0,,323.0,,112.0,,9.0,,6.0,,646.0,,45.0,,19.0,,2.0,,46.0,0.0,17.0,1.0,323.0,9.0,112.0,6.0,646.0,19.0,45.0,2.0,>= 50 Years,Male
201302,Tikemet 2013,201302,REM96ydb4j7,">= 50 Years, Female",28.0,,34.0,,1.0,,1.0,,280.0,,47.0,,14.0,,4.0,,543.0,,11.0,,10.0,,0.0,,28.0,1.0,34.0,1.0,280.0,14.0,47.0,4.0,543.0,10.0,11.0,0.0,>= 50 Years,Female
201303,Hidar 2013,201303,NCsDfLwsJbD,"< 1 year, Male",1.0,,5.0,,0.0,,0.0,,21.0,,1.0,,0.0,,0.0,,62.0,,0.0,,0.0,,0.0,,1.0,0.0,5.0,0.0,21.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,< 1 year,Male
201303,Hidar 2013,201303,Zv06s01IYEp,"< 1 year, Female",3.0,,3.0,,0.0,,0.0,,27.0,,0.0,,1.0,,0.0,,47.0,,0.0,,0.0,,0.0,,3.0,0.0,3.0,0.0,27.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,< 1 year,Female
201303,Hidar 2013,201303,VCjiUvR8LRp,"1 - 4 years, Male",2.0,,0.0,,0.0,,0.0,,182.0,,11.0,,1.0,,0.0,,91.0,,1.0,,1.0,,0.0,,2.0,0.0,0.0,0.0,182.0,1.0,11.0,0.0,91.0,1.0,1.0,0.0,1 - 4 years,Male
201303,Hidar 2013,201303,uQGKsfDfdos,"1 - 4 years, Female",4.0,,0.0,,0.0,,0.0,,152.0,,8.0,,4.0,,1.0,,88.0,,0.0,,0.0,,0.0,,4.0,0.0,0.0,0.0,152.0,4.0,8.0,1.0,88.0,0.0,0.0,0.0,1 - 4 years,Female
201303,Hidar 2013,201303,EZGJBfAul47,"5 - 9 Years, Male",2.0,,1.0,,0.0,,1.0,,64.0,,4.0,,2.0,,0.0,,56.0,,0.0,,0.0,,0.0,,2.0,0.0,1.0,1.0,64.0,2.0,4.0,0.0,56.0,0.0,0.0,0.0,5 - 9 Years,Male
201303,Hidar 2013,201303,IoL37Mt8o2u,"5 - 9 Years, Female",5.0,,1.0,,0.0,,1.0,,49.0,,6.0,,0.0,,0.0,,59.0,,1.0,,0.0,,0.0,,5.0,0.0,1.0,1.0,49.0,0.0,6.0,0.0,59.0,0.0,1.0,0.0,5 - 9 Years,Female
201303,Hidar 2013,201303,oglkp3riNwB,"10 - 14 Years, Male",3.0,,1.0,,0.0,,0.0,,38.0,,8.0,,0.0,,0.0,,68.0,,0.0,,1.0,,0.0,,3.0,0.0,1.0,0.0,38.0,0.0,8.0,0.0,68.0,1.0,0.0,0.0,10 - 14 Years,Male
201303,Hidar 2013,201303,jhb8pntrUOs,"10 - 14 Years, Female",2.0,,0.0,,1.0,,0.0,,80.0,,7.0,,0.0,,0.0,,83.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.0,80.0,0.0,7.0,0.0,83.0,0.0,0.0,0.0,10 - 14 Years,Female
201303,Hidar 2013,201303,UbsjYFTIzbJ,"15 - 19 Years, Male",45.0,,20.0,,0.0,,0.0,,188.0,,54.0,,0.0,,2.0,,175.0,,5.0,,0.0,,0.0,,45.0,0.0,20.0,0.0,188.0,0.0,54.0,2.0,175.0,0.0,5.0,0.0,15 - 19 Years,Male
201303,Hidar 2013,201303,yKxKFNgTYpe,"15 - 19 Years, Female",476.0,,15.0,,6.0,,2.0,,980.0,,191.0,,3.0,,3.0,,354.0,,56.0,,1.0,,1.0,,476.0,6.0,15.0,2.0,980.0,3.0,191.0,3.0,354.0,1.0,56.0,1.0,15 - 19 Years,Female
201303,Hidar 2013,201303,iJ9xA16rF0f,"20 - 24 Years, Male",101.0,,77.0,,0.0,,0.0,,847.0,,306.0,,6.0,,1.0,,357.0,,69.0,,2.0,,1.0,,101.0,0.0,77.0,0.0,847.0,6.0,306.0,1.0,357.0,2.0,69.0,1.0,20 - 24 Years,Male
201303,Hidar 2013,201303,QRx91653hi4,"20 - 24 Years, Female",756.0,,86.0,,10.0,,3.0,,4870.0,,645.0,,29.0,,15.0,,1079.0,,95.0,,6.0,,0.0,,756.0,10.0,86.0,3.0,4870.0,29.0,645.0,15.0,1079.0,6.0,95.0,0.0,20 - 24 Years,Female
201303,Hidar 2013,201303,XGN7KObgMUp,"25 - 49 Years, Male",433.0,,320.0,,21.0,,14.0,,3566.0,,1331.0,,61.0,,17.0,,1618.0,,323.0,,50.0,,8.0,,433.0,21.0,320.0,14.0,3566.0,61.0,1331.0,17.0,1618.0,50.0,323.0,8.0,25 - 49 Years,Male
201303,Hidar 2013,201303,j9VdW9Ox3N4,"25 - 49 Years, Female",1441.0,,375.0,,40.0,,17.0,,7908.0,,1237.0,,87.0,,49.0,,3081.0,,292.0,,45.0,,18.0,,1441.0,40.0,375.0,17.0,7908.0,87.0,1237.0,49.0,3081.0,45.0,292.0,18.0,25 - 49 Years,Female
201303,Hidar 2013,201303,OgS7xhfgy8f,">= 50 Years, Male",33.0,,208.0,,1.0,,1.0,,324.0,,100.0,,5.0,,3.0,,603.0,,84.0,,18.0,,1.0,,33.0,1.0,208.0,1.0,324.0,5.0,100.0,3.0,603.0,18.0,84.0,1.0,>= 50 Years,Male
201303,Hidar 2013,201303,REM96ydb4j7,">= 50 Years, Female",26.0,,25.0,,0.0,,2.0,,248.0,,37.0,,5.0,,4.0,,570.0,,21.0,,8.0,,1.0,,26.0,0.0,25.0,2.0,248.0,5.0,37.0,4.0,570.0,8.0,21.0,1.0,>= 50 Years,Female
201304,Tahesas 2013,201304,NCsDfLwsJbD,"< 1 year, Male",0.0,,0.0,,0.0,,0.0,,12.0,,0.0,,0.0,,0.0,,34.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,< 1 year,Male
201304,Tahesas 2013,201304,Zv06s01IYEp,"< 1 year, Female",2.0,,0.0,,0.0,,0.0,,22.0,,0.0,,1.0,,0.0,,30.0,,0.0,,0.0,,0.0,,2.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,< 1 year,Female
201304,Tahesas 2013,201304,VCjiUvR8LRp,"1 - 4 years, Male",3.0,,2.0,,0.0,,0.0,,167.0,,10.0,,3.0,,1.0,,57.0,,0.0,,3.0,,0.0,,3.0,0.0,2.0,0.0,167.0,3.0,10.0,1.0,57.0,3.0,0.0,0.0,1 - 4 years,Male
201304,Tahesas 2013,201304,uQGKsfDfdos,"1 - 4 years, Female",7.0,,1.0,,0.0,,0.0,,150.0,,6.0,,1.0,,0.0,,58.0,,0.0,,1.0,,0.0,,7.0,0.0,1.0,0.0,150.0,1.0,6.0,0.0,58.0,1.0,0.0,0.0,1 - 4 years,Female
201304,Tahesas 2013,201304,EZGJBfAul47,"5 - 9 Years, Male",14.0,,2.0,,0.0,,0.0,,58.0,,4.0,,1.0,,0.0,,57.0,,0.0,,0.0,,0.0,,14.0,0.0,2.0,0.0,58.0,1.0,4.0,0.0,57.0,0.0,0.0,0.0,5 - 9 Years,Male
201304,Tahesas 2013,201304,IoL37Mt8o2u,"5 - 9 Years, Female",10.0,,2.0,,0.0,,0.0,,75.0,,6.0,,0.0,,0.0,,54.0,,1.0,,0.0,,0.0,,10.0,0.0,2.0,0.0,75.0,0.0,6.0,0.0,54.0,0.0,1.0,0.0,5 - 9 Years,Female
201304,Tahesas 2013,201304,oglkp3riNwB,"10 - 14 Years, Male",14.0,,0.0,,0.0,,0.0,,55.0,,6.0,,2.0,,0.0,,75.0,,2.0,,1.0,,0.0,,14.0,0.0,0.0,0.0,55.0,2.0,6.0,0.0,75.0,1.0,2.0,0.0,10 - 14 Years,Male
201304,Tahesas 2013,201304,jhb8pntrUOs,"10 - 14 Years, Female",14.0,,0.0,,0.0,,0.0,,89.0,,15.0,,1.0,,0.0,,109.0,,4.0,,1.0,,0.0,,14.0,0.0,0.0,0.0,89.0,1.0,15.0,0.0,109.0,1.0,4.0,0.0,10 - 14 Years,Female
201304,Tahesas 2013,201304,UbsjYFTIzbJ,"15 - 19 Years, Male",73.0,,30.0,,1.0,,0.0,,338.0,,73.0,,3.0,,1.0,,282.0,,12.0,,0.0,,0.0,,73.0,1.0,30.0,0.0,338.0,3.0,73.0,1.0,282.0,0.0,12.0,0.0,15 - 19 Years,Male
201304,Tahesas 2013,201304,yKxKFNgTYpe,"15 - 19 Years, Female",454.0,,142.0,,7.0,,6.0,,1192.0,,237.0,,6.0,,6.0,,460.0,,58.0,,1.0,,0.0,,454.0,7.0,142.0,6.0,1192.0,6.0,237.0,6.0,460.0,1.0,58.0,0.0,15 - 19 Years,Female
201304,Tahesas 2013,201304,iJ9xA16rF0f,"20 - 24 Years, Male",269.0,,57.0,,2.0,,0.0,,1022.0,,422.0,,8.0,,4.0,,395.0,,48.0,,1.0,,0.0,,269.0,2.0,57.0,0.0,1022.0,8.0,422.0,4.0,395.0,1.0,48.0,0.0,20 - 24 Years,Male
201304,Tahesas 2013,201304,QRx91653hi4,"20 - 24 Years, Female",1387.0,,218.0,,13.0,,7.0,,5696.0,,826.0,,32.0,,15.0,,1350.0,,103.0,,8.0,,1.0,,1387.0,13.0,218.0,7.0,5696.0,32.0,826.0,15.0,1350.0,8.0,103.0,1.0,20 - 24 Years,Female
201304,Tahesas 2013,201304,XGN7KObgMUp,"25 - 49 Years, Male",1208.0,,283.0,,53.0,,5.0,,3938.0,,1634.0,,67.0,,39.0,,1851.0,,374.0,,55.0,,8.0,,1208.0,53.0,283.0,5.0,3938.0,67.0,1634.0,39.0,1851.0,55.0,374.0,8.0,25 - 49 Years,Male
201304,Tahesas 2013,201304,j9VdW9Ox3N4,"25 - 49 Years, Female",2470.0,,551.0,,182.0,,35.0,,8707.0,,1704.0,,103.0,,71.0,,3479.0,,386.0,,57.0,,18.0,,2470.0,182.0,551.0,35.0,8707.0,103.0,1704.0,71.0,3479.0,57.0,386.0,18.0,25 - 49 Years,Female
201304,Tahesas 2013,201304,OgS7xhfgy8f,">= 50 Years, Male",141.0,,16.0,,5.0,,0.0,,415.0,,114.0,,6.0,,7.0,,680.0,,75.0,,18.0,,2.0,,141.0,5.0,16.0,0.0,415.0,6.0,114.0,7.0,680.0,18.0,75.0,2.0,>= 50 Years,Male
201304,Tahesas 2013,201304,REM96ydb4j7,">= 50 Years, Female",86.0,,22.0,,8.0,,3.0,,229.0,,44.0,,4.0,,3.0,,725.0,,23.0,,13.0,,0.0,,86.0,8.0,22.0,3.0,229.0,4.0,44.0,3.0,725.0,13.0,23.0,0.0,>= 50 Years,Female
201305,Tir 2013,201305,NCsDfLwsJbD,"< 1 year, Male",6.0,,1.0,,10.0,,0.0,,9.0,,1.0,,0.0,,0.0,,36.0,,0.0,,0.0,,0.0,,6.0,10.0,1.0,0.0,9.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,< 1 year,Male
201305,Tir 2013,201305,Zv06s01IYEp,"< 1 year, Female",3.0,,0.0,,0.0,,0.0,,12.0,,1.0,,1.0,,0.0,,31.0,,0.0,,0.0,,0.0,,3.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,< 1 year,Female
201305,Tir 2013,201305,VCjiUvR8LRp,"1 - 4 years, Male",5.0,,0.0,,1.0,,0.0,,150.0,,14.0,,1.0,,0.0,,72.0,,0.0,,4.0,,0.0,,5.0,1.0,0.0,0.0,150.0,1.0,14.0,0.0,72.0,4.0,0.0,0.0,1 - 4 years,Male
201305,Tir 2013,201305,uQGKsfDfdos,"1 - 4 years, Female",4.0,,0.0,,1.0,,0.0,,129.0,,9.0,,1.0,,0.0,,66.0,,1.0,,0.0,,0.0,,4.0,1.0,0.0,0.0,129.0,1.0,9.0,0.0,66.0,0.0,1.0,0.0,1 - 4 years,Female
